item_id,condition,eval_prefix,continuation,continuation_sum_logprob,continuation_mean_logprob,model,smoothing_k,continuation_sum_surprisal,continuation_mean_surprisal,unique_id,count,log_count
18,probable,He covered a window using,curtains.,-10.536895751953123,-5.2684478759765625,gpt2-medium,,10.536895751953123,5.2684478759765625,18_probable,7845330,15.875429008274123
18,improbable,He covered a window using,sheets.,-13.2079176902771,-6.60395884513855,gpt2-medium,,13.2079176902771,6.60395884513855,18_improbable,25907132,17.070028855558654
18,impossible,He covered a window using,a hair.,-15.163818359375,-5.054606119791667,gpt2-medium,,15.163818359375,5.054606119791667,18_impossible,4702508,15.36360654137863
18,inconceivable,He covered a window using,a chant.,-16.41472625732422,-5.471575419108073,gpt2-medium,,16.41472625732422,5.471575419108073,18_inconceivable,196947,12.19068993599058
18,inconceivable_syntactic,He covered a window using,make.,-17.256269454956055,-8.628134727478027,gpt2-medium,,17.256269454956055,8.628134727478027,18_inconceivable_syntactic,1731743871,21.27239475566627
19,probable,He crafted a bowl out of,clay.,-8.37359619140625,-4.186798095703125,gpt2-medium,,8.37359619140625,4.186798095703125,19_probable,17081496,16.653506330311124
19,improbable,He crafted a bowl out of,mud.,-9.388145446777344,-4.694072723388672,gpt2-medium,,9.388145446777344,4.694072723388672,19_improbable,25860797,17.068238750631984
19,impossible,He crafted a bowl out of,smoke.,-11.176223754882812,-5.588111877441406,gpt2-medium,,11.176223754882812,5.588111877441406,19_impossible,39727468,17.49755339558122
19,inconceivable,He crafted a bowl out of,math.,-12.994056701660156,-6.497028350830078,gpt2-medium,,12.994056701660156,6.497028350830078,19_inconceivable,49967843,17.726890216489174
19,inconceivable_syntactic,He crafted a bowl out of,follow.,-20.762924194335938,-10.381462097167969,gpt2-medium,,20.762924194335938,10.381462097167969,19_inconceivable_syntactic,263494962,19.389544806218318
20,probable,He crushed a soda can using,a shoe.,-10.158355712890623,-3.3861185709635415,gpt2-medium,,10.158355712890623,3.3861185709635415,20_probable,2194563,14.601493495832326
20,improbable,He crushed a soda can using,a chair.,-10.259666442871094,-3.4198888142903647,gpt2-medium,,10.259666442871094,3.4198888142903647,20_improbable,5885812,15.588055267068379
20,impossible,He crushed a soda can using,a tissue.,-13.6383056640625,-4.546101888020833,gpt2-medium,,13.6383056640625,4.546101888020833,20_impossible,1257151,14.044358607644872
20,inconceivable,He crushed a soda can using,a day.,-18.626564025878903,-6.208854675292969,gpt2-medium,,18.626564025878903,6.208854675292969,20_inconceivable,101680234,18.437343486180353
20,inconceivable_syntactic,He crushed a soda can using,choose.,-20.0916748046875,-10.04583740234375,gpt2-medium,,20.0916748046875,10.04583740234375,20_inconceivable_syntactic,238600987,19.290303204249877
21,probable,He cut grass using,a lawnmower.,-8.434871673583984,-1.686974334716797,gpt2-medium,,8.434871673583984,1.686974334716797,21_probable,177536,12.086928684234449
21,improbable,He cut grass using,a scythe.,-10.282600402832031,-2.0565200805664063,gpt2-medium,,10.282600402832031,2.0565200805664063,21_improbable,127048,11.752320246790482
21,impossible,He cut grass using,a popsicle.,-18.319149017333984,-4.579787254333496,gpt2-medium,,18.319149017333984,4.579787254333496,21_impossible,153654,11.942458600412094
21,inconceivable,He cut grass using,an essay.,-17.73825454711914,-5.91275151570638,gpt2-medium,,17.73825454711914,5.91275151570638,21_inconceivable,9752709,16.09305565053578
21,inconceivable_syntactic,He cut grass using,then.,-14.663482666015623,-7.3317413330078125,gpt2-medium,,14.663482666015623,7.3317413330078125,21_inconceivable_syntactic,1493960228,21.124696302151417
22,probable,He cut cardboard using,scissors.,-6.188663482666016,-3.094331741333008,gpt2-medium,,6.188663482666016,3.094331741333008,22_probable,4943023,15.41348764532298
22,improbable,He cut cardboard using,a scalpel.,-7.507705688476563,-1.8769264221191408,gpt2-medium,,7.507705688476563,1.8769264221191408,22_improbable,309493,12.642690753726622
22,impossible,He cut cardboard using,fur.,-14.520160675048828,-7.260080337524414,gpt2-medium,,14.520160675048828,7.260080337524414,22_impossible,33635787,17.331101147413982
22,inconceivable,He cut cardboard using,a snore.,-21.42855453491211,-5.357138633728027,gpt2-medium,,21.42855453491211,5.357138633728027,22_inconceivable,36364,10.50133455324175
22,inconceivable_syntactic,He cut cardboard using,sometimes.,-18.454124450683594,-9.227062225341797,gpt2-medium,,18.454124450683594,9.227062225341797,22_inconceivable_syntactic,186270825,19.042712221053975
23,probable,He dented a car with,a baseball bat.,-6.765447616577148,-1.691361904144287,gpt2-medium,,6.765447616577148,1.691361904144287,23_probable,477239,13.075772692605764
23,improbable,He dented a car with,a dumbbell.,-13.660980224609377,-3.415245056152344,gpt2-medium,,13.660980224609377,3.415245056152344,23_improbable,241549,12.394827630044363
23,impossible,He dented a car with,a breeze.,-15.552040100097656,-5.184013366699219,gpt2-medium,,15.552040100097656,5.184013366699219,23_impossible,4213049,15.253697171560502
23,inconceivable,He dented a car with,a nap.,-19.950267791748047,-6.650089263916016,gpt2-medium,,19.950267791748047,6.650089263916016,23_inconceivable,3538417,15.079190009956093
23,inconceivable_syntactic,He dented a car with,from.,-18.926786422729492,-9.463393211364746,gpt2-medium,,18.926786422729492,9.463393211364746,23_inconceivable_syntactic,6300907753,22.56395954774203
24,probable,He dug a hole using,a shovel.,-5.488094329833984,-1.829364776611328,gpt2-medium,,5.488094329833984,1.829364776611328,24_probable,809039,13.603602402542458
24,improbable,He dug a hole using,a spatula.,-11.258692741394045,-2.8146731853485107,gpt2-medium,,11.258692741394045,2.8146731853485107,24_improbable,967472,13.782441762898813
24,impossible,He dug a hole using,dirt.,-8.354022979736328,-4.177011489868164,gpt2-medium,,8.354022979736328,4.177011489868164,24_impossible,27881666,17.143479898168835
24,inconceivable,He dug a hole using,a yawn.,-18.616535186767575,-6.205511728922526,gpt2-medium,,18.616535186767575,6.205511728922526,24_inconceivable,189755,12.153489045371842
24,inconceivable_syntactic,He dug a hole using,except.,-18.256244659423828,-9.128122329711914,gpt2-medium,,18.256244659423828,9.128122329711914,24_inconceivable_syntactic,109096976,18.507747732728966
25,probable,He dipped a biscuit into,coffee.,-8.787118911743164,-4.393559455871582,gpt2-medium,,8.787118911743164,4.393559455871582,25_probable,108627088,18.50343136345945
25,improbable,He dipped a biscuit into,wine.,-9.941335678100586,-4.970667839050293,gpt2-medium,,9.941335678100586,4.970667839050293,25_improbable,86179058,18.271937759481876
25,impossible,He dipped a biscuit into,a floor.,-19.17265892028809,-6.390886306762695,gpt2-medium,,19.17265892028809,6.390886306762695,25_impossible,2987567,14.909969901748669
25,inconceivable,He dipped a biscuit into,a myth.,-17.59840202331543,-5.86613400777181,gpt2-medium,,17.59840202331543,5.86613400777181,25_inconceivable,3381684,15.03388436823848
25,inconceivable_syntactic,He dipped a biscuit into,by.,-16.62697982788086,-8.31348991394043,gpt2-medium,,16.62697982788086,8.31348991394043,25_inconceivable_syntactic,5926168622,22.502643740299778
26,probable,He displayed books on,a shelf.,-9.055862426757812,-3.018620808919271,gpt2-medium,,9.055862426757812,3.018620808919271,26_probable,2314556,14.65472843445132
26,improbable,He displayed books on,a bed.,-11.930152893066406,-3.9767176310221353,gpt2-medium,,11.930152893066406,3.9767176310221353,26_improbable,9596473,16.07690619309835
26,impossible,He displayed books on,a galaxy.,-20.66887664794922,-6.889625549316406,gpt2-medium,,20.66887664794922,6.889625549316406,26_impossible,1031350,13.846379181626741
26,inconceivable,He displayed books on,a sigh.,-20.37842559814453,-6.792808532714844,gpt2-medium,,20.37842559814453,6.792808532714844,26_inconceivable,2472962,14.720927180433211
26,inconceivable_syntactic,He displayed books on,for.,-16.764984130859375,-8.382492065429688,gpt2-medium,,16.764984130859375,8.382492065429688,26_inconceivable_syntactic,15586797405,23.46969007267847
27,probable,He docked a boat using,an anchor.,-13.096267700195312,-4.3654225667317705,gpt2-medium,,13.096267700195312,4.3654225667317705,27_probable,1469227,14.200246970107004
27,improbable,He docked a boat using,an anvil.,-13.550212860107422,-3.3875532150268555,gpt2-medium,,13.550212860107422,3.3875532150268555,27_improbable,172233,12.056603490246284
27,impossible,He docked a boat using,a balloon.,-11.7928466796875,-3.9309488932291665,gpt2-medium,,11.7928466796875,3.9309488932291665,27_impossible,1376669,14.135177371182923
27,inconceivable,He docked a boat using,a lesson.,-16.435073852539062,-5.4783579508463545,gpt2-medium,,16.435073852539062,5.4783579508463545,27_inconceivable,6459474,15.681058448295051
27,inconceivable_syntactic,He docked a boat using,though.,-17.12044906616211,-8.560224533081055,gpt2-medium,,17.12044906616211,8.560224533081055,27_inconceivable_syntactic,454804351,19.93537788663746
28,probable,He drank a cup full of,water.,-4.979461669921875,-2.4897308349609375,gpt2-medium,,4.979461669921875,2.4897308349609375,28_probable,624668189,20.252731169124647
28,improbable,He drank a cup full of,honey.,-7.516502380371094,-3.758251190185547,gpt2-medium,,7.516502380371094,3.758251190185547,28_improbable,28000920,17.14774792474255
28,impossible,He drank a cup full of,lightning.,-13.671714782714844,-6.835857391357422,gpt2-medium,,13.671714782714844,6.835857391357422,28_impossible,13041266,16.38362919563982
28,inconceivable,He drank a cup full of,minutes.,-15.884727478027344,-7.942363739013672,gpt2-medium,,15.884727478027344,7.942363739013672,28_inconceivable,312457998,19.55998061170738
28,inconceivable_syntactic,He drank a cup full of,during.,-20.72126007080078,-10.36063003540039,gpt2-medium,,20.72126007080078,10.36063003540039,28_inconceivable_syntactic,745059889,20.428975161032362
29,probable,He dried his hands using,a towel.,-4.422525405883789,-1.4741751352945964,gpt2-medium,,4.422525405883789,1.4741751352945964,29_probable,2509021,14.735403195182005
29,improbable,He dried his hands using,a sweater.,-13.00596046447754,-4.335320154825847,gpt2-medium,,13.00596046447754,4.335320154825847,29_improbable,1052587,13.866761501455038
29,impossible,He dried his hands using,a liquid.,-13.063684463500977,-4.354561487833659,gpt2-medium,,13.063684463500977,4.354561487833659,29_impossible,4556832,15.332138203206991
29,inconceivable,He dried his hands using,freedom.,-17.09335422515869,-8.546677112579346,gpt2-medium,,17.09335422515869,8.546677112579346,29_inconceivable,71582143,18.08635620138432
29,inconceivable_syntactic,He dried his hands using,always.,-16.120126724243164,-8.060063362121582,gpt2-medium,,16.120126724243164,8.060063362121582,29_inconceivable_syntactic,708600248,20.37880210038147
30,probable,He dried laundry using,a clothesline.,-10.810375213623049,-2.7025938034057617,gpt2-medium,,10.810375213623049,2.7025938034057617,30_probable,320803,12.678582506551718
30,improbable,He dried laundry using,a fan.,-8.645332336425781,-2.8817774454752603,gpt2-medium,,8.645332336425781,2.8817774454752603,30_improbable,25771067,17.06476298650558
30,impossible,He dried laundry using,juice.,-12.575798034667969,-6.287899017333984,gpt2-medium,,12.575798034667969,6.287899017333984,30_impossible,37780990,17.44731662403523
30,inconceivable,He dried laundry using,courage.,-14.903667449951172,-7.451833724975586,gpt2-medium,,14.903667449951172,7.451833724975586,30_inconceivable,26289645,17.084685693381726
30,inconceivable_syntactic,He dried laundry using,and.,-15.503585815429688,-7.751792907714844,gpt2-medium,,15.503585815429688,7.751792907714844,30_inconceivable_syntactic,41647791255,24.452514173060628
31,probable,He ate soup using,a spoon.,-5.159572601318359,-1.7198575337727864,gpt2-medium,,5.159572601318359,1.7198575337727864,31_probable,3276831,15.00238735479174
31,improbable,He ate soup using,a bucket.,-9.890499114990234,-3.296833038330078,gpt2-medium,,9.890499114990234,3.296833038330078,31_improbable,3300694,15.009643307356429
31,impossible,He ate soup using,a sieve.,-9.343334197998049,-2.3358335494995117,gpt2-medium,,9.343334197998049,2.3358335494995117,31_impossible,580085,13.270929923509085
31,inconceivable,He ate soup using,history.,-14.031841278076172,-7.015920639038086,gpt2-medium,,14.031841278076172,7.015920639038086,31_inconceivable,303011425,19.529281069033406
31,inconceivable_syntactic,He ate soup using,ever.,-17.634571075439453,-8.817285537719727,gpt2-medium,,17.634571075439453,8.817285537719727,31_inconceivable_syntactic,422613876,19.861969497439173
32,probable,He entered a room through,a door.,-6.158082008361816,-2.052694002787272,gpt2-medium,,6.158082008361816,2.052694002787272,32_probable,6791548,15.731189455877809
32,improbable,He entered a room through,a window.,-4.267952919006348,-1.422650973002116,gpt2-medium,,4.267952919006348,1.422650973002116,32_improbable,9614950,16.078829736783486
32,impossible,He entered a room through,a wall.,-8.0156831741333,-2.671894391377767,gpt2-medium,,8.0156831741333,2.671894391377767,32_impossible,11883868,16.290692408131694
32,inconceivable,He entered a room through,a theory.,-17.89804172515869,-5.9660139083862305,gpt2-medium,,17.89804172515869,5.9660139083862305,32_inconceivable,4642409,15.350743970509077
32,inconceivable_syntactic,He entered a room through,should.,-21.08297061920166,-10.54148530960083,gpt2-medium,,21.08297061920166,10.54148530960083,32_inconceivable_syntactic,1359899010,21.030676276584217
33,probable,He filled a bucket with,sand.,-6.798130035400391,-3.3990650177001953,gpt2-medium,,6.798130035400391,3.3990650177001953,33_probable,95464163,18.3742614784801
33,improbable,He filled a bucket with,acorns.,-12.302864074707031,-4.100954691569011,gpt2-medium,,12.302864074707031,4.100954691569011,33_improbable,844616,13.646637365181306
33,impossible,He filled a bucket with,buildings.,-14.30093765258789,-7.150468826293945,gpt2-medium,,14.30093765258789,7.150468826293945,33_impossible,68431998,18.041351080222732
33,inconceivable,He filled a bucket with,time.,-12.68719482421875,-6.343597412109375,gpt2-medium,,12.68719482421875,6.343597412109375,33_inconceivable,2768150129,21.741445110586533
33,inconceivable_syntactic,He filled a bucket with,up.,-16.895187377929688,-8.447593688964844,gpt2-medium,,16.895187377929688,8.447593688964844,33_inconceivable_syntactic,3000985589,21.82220660132713
34,probable,He filled a purse with,coins.,-7.170253753662109,-3.5851268768310547,gpt2-medium,,7.170253753662109,3.5851268768310547,34_probable,27244496,17.12036207702111
34,improbable,He filled a purse with,cream.,-14.761959075927734,-7.380979537963867,gpt2-medium,,14.761959075927734,7.380979537963867,34_improbable,69973619,18.063628857551176
34,impossible,He filled a purse with,sofas.,-16.98882508277893,-4.247206270694733,gpt2-medium,,16.98882508277893,4.247206270694733,34_impossible,2638985,14.785904931498106
34,inconceivable,He filled a purse with,luck.,-14.6966552734375,-7.34832763671875,gpt2-medium,,14.6966552734375,7.34832763671875,34_inconceivable,124724057,18.6416143110494
34,inconceivable_syntactic,He filled a purse with,nor.,-21.44421005249023,-10.722105026245115,gpt2-medium,,21.44421005249023,10.722105026245115,34_inconceivable_syntactic,86338479,18.273785931536157
35,probable,He grew flowers inside,a pot.,-9.59978485107422,-3.1999282836914062,gpt2-medium,,9.59978485107422,3.1999282836914062,35_probable,10856879,16.2003094462684
35,improbable,He grew flowers inside,a mug.,-13.80499267578125,-4.601664225260417,gpt2-medium,,13.80499267578125,4.601664225260417,35_improbable,1436366,14.17762687076709
35,impossible,He grew flowers inside,a marble.,-17.798660278320312,-5.9328867594401045,gpt2-medium,,17.798660278320312,5.9328867594401045,35_impossible,734320,13.506700179892972
35,inconceivable,He grew flowers inside,a sneeze.,-19.46234130859375,-3.89246826171875,gpt2-medium,,19.46234130859375,3.89246826171875,35_inconceivable,140943,11.856110832307946
35,inconceivable_syntactic,He grew flowers inside,been.,-15.957874298095703,-7.978937149047852,gpt2-medium,,15.957874298095703,7.978937149047852,35_inconceivable_syntactic,2454440573,21.621164699720918
36,probable,He hung a painting using,screws.,-10.32284164428711,-5.161420822143555,gpt2-medium,,10.32284164428711,5.161420822143555,36_probable,11023325,16.2155240403174
36,improbable,He hung a painting using,string.,-9.364665985107422,-4.682332992553711,gpt2-medium,,9.364665985107422,4.682332992553711,36_improbable,192257311,19.07434519423554
36,impossible,He hung a painting using,vapor.,-16.814998626708984,-8.407499313354492,gpt2-medium,,16.814998626708984,8.407499313354492,36_impossible,11032172,16.216326289341712
36,inconceivable,He hung a painting using,a handshake.,-13.52017593383789,-4.506725311279297,gpt2-medium,,13.52017593383789,4.506725311279297,36_inconceivable,536784,13.193351057936079
36,inconceivable_syntactic,He hung a painting using,could.,-15.98782730102539,-7.993913650512695,gpt2-medium,,15.98782730102539,7.993913650512695,36_inconceivable_syntactic,1424279943,21.076932219800465
37,probable,He hid a gift inside,a closet.,-9.45500946044922,-3.1516698201497397,gpt2-medium,,9.45500946044922,3.1516698201497397,37_probable,1793177,14.39949946494873
37,improbable,He hid a gift inside,a forest.,-13.726043701171877,-4.575347900390625,gpt2-medium,,13.726043701171877,4.575347900390625,37_improbable,3139297,14.95950944746805
37,impossible,He hid a gift inside,a cloud.,-12.953483581542969,-4.317827860514323,gpt2-medium,,12.953483581542969,4.317827860514323,37_impossible,7395899,15.816436215365622
37,inconceivable,He hid a gift inside,a gasp.,-18.44112014770508,-6.147040049235026,gpt2-medium,,18.44112014770508,6.147040049235026,37_inconceivable,250850,12.4326104299124
37,inconceivable_syntactic,He hid a gift inside,find.,-17.686668395996094,-8.843334197998047,gpt2-medium,,17.686668395996094,8.843334197998047,37_inconceivable_syntactic,1014408167,20.737571192679496
38,probable,He lifted a box using,a forklift.,-7.615550994873047,-1.9038877487182615,gpt2-medium,,7.615550994873047,1.9038877487182615,38_probable,410070,12.924083155814808
38,improbable,He lifted a box using,a pulley.,-11.157897472381592,-2.789474368095398,gpt2-medium,,11.157897472381592,2.789474368095398,38_improbable,239530,12.386433948948943
38,impossible,He lifted a box using,foam.,-14.631160736083984,-7.315580368041992,gpt2-medium,,14.631160736083984,7.315580368041992,38_impossible,19961378,16.809309864540726
38,inconceivable,He lifted a box using,an emotion.,-17.894672393798828,-5.964890797932942,gpt2-medium,,17.894672393798828,5.964890797932942,38_inconceivable,1893841,14.454117599890598
38,inconceivable_syntactic,He lifted a box using,very.,-17.603374481201172,-8.801687240600586,gpt2-medium,,17.603374481201172,8.801687240600586,38_inconceivable_syntactic,1506434539,21.1330114632175
39,probable,He lit a candle using,a match.,-7.945953369140625,-2.648651123046875,gpt2-medium,,7.945953369140625,2.648651123046875,39_probable,10698870,16.185648686378638
39,improbable,He lit a candle using,a blowtorch.,-11.189834594726562,-2.2379669189453124,gpt2-medium,,11.189834594726562,2.2379669189453124,39_improbable,97663,11.489278055964235
39,impossible,He lit a candle using,yogurt.,-13.911827087402344,-6.955913543701172,gpt2-medium,,13.911827087402344,6.955913543701172,39_impossible,11259220,16.236697906517982
39,inconceivable,He lit a candle using,surprises.,-19.13299560546875,-9.566497802734377,gpt2-medium,,19.13299560546875,9.566497802734377,39_inconceivable,11481905,16.2562828758556
39,inconceivable_syntactic,He lit a candle using,does.,-16.04744291305542,-8.02372145652771,gpt2-medium,,16.04744291305542,8.02372145652771,39_inconceivable_syntactic,771957509,20.464440066318843
40,probable,He made a sandwich using,bread.,-9.454093933105469,-4.727046966552734,gpt2-medium,,9.454093933105469,4.727046966552734,40_probable,62396748,17.949023716596987
40,improbable,He made a sandwich using,lettuce.,-9.668895721435549,-4.834447860717773,gpt2-medium,,9.668895721435549,4.834447860717773,40_improbable,7192827,15.788594837399408
40,impossible,He made a sandwich using,a star.,-14.882225036621094,-4.960741678873698,gpt2-medium,,14.882225036621094,4.960741678873698,40_impossible,8939740,16.006017063952736
40,inconceivable,He made a sandwich using,a mile.,-17.96419334411621,-5.988064448038737,gpt2-medium,,17.96419334411621,5.988064448038737,40_inconceivable,9005640,16.0133616056936
40,inconceivable_syntactic,He made a sandwich using,went.,-17.651615142822266,-8.825807571411133,gpt2-medium,,17.651615142822266,8.825807571411133,40_inconceivable_syntactic,364510068,19.7140647304307
41,probable,He made a smoothie using,a blender.,-8.179824829101562,-2.7266082763671875,gpt2-medium,,8.179824829101562,2.7266082763671875,41_probable,2435587,14.70569835320847
41,improbable,He made a smoothie using,a whisk.,-12.432811737060549,-4.144270579020183,gpt2-medium,,12.432811737060549,4.144270579020183,41_improbable,684115,13.43588131112762
41,impossible,He made a smoothie using,wind.,-15.21491241455078,-7.607456207275391,gpt2-medium,,15.21491241455078,7.607456207275391,41_impossible,123839966,18.63450069325785
41,inconceivable,He made a smoothie using,decades.,-21.00766372680664,-10.50383186340332,gpt2-medium,,21.00766372680664,10.50383186340332,41_inconceivable,74135382,18.12140346618284
41,inconceivable_syntactic,He made a smoothie using,gave.,-17.55225372314453,-8.776126861572266,gpt2-medium,,17.55225372314453,8.776126861572266,41_inconceivable_syntactic,180881403,19.013352142427568
42,probable,He melted a chocolate bar using,a stove.,-11.185007095336914,-3.728335698445638,gpt2-medium,,11.185007095336914,3.728335698445638,42_probable,772912,13.557920478915696
42,improbable,He melted a chocolate bar using,a radiator.,-14.059467315673828,-4.686489105224609,gpt2-medium,,14.059467315673828,4.686489105224609,42_improbable,385775,12.863009576939406
42,impossible,He melted a chocolate bar using,a napkin.,-10.948047637939451,-2.7370119094848633,gpt2-medium,,10.948047637939451,2.7370119094848633,42_impossible,476220,13.073635211312975
42,inconceivable,He melted a chocolate bar using,a promise.,-14.793045043945312,-4.9310150146484375,gpt2-medium,,14.793045043945312,4.9310150146484375,42_inconceivable,4293412,15.272592312785875
42,inconceivable_syntactic,He melted a chocolate bar using,took.,-18.214672088623047,-9.107336044311523,gpt2-medium,,18.214672088623047,9.107336044311523,42_inconceivable_syntactic,365344335,19.716350850401803
43,probable,He opened a jar using,his hands.,-6.504518508911133,-2.168172836303711,gpt2-medium,,6.504518508911133,2.168172836303711,43_probable,13012717,16.38143766803913
43,improbable,He opened a jar using,his feet.,-10.293933868408203,-3.431311289469401,gpt2-medium,,10.293933868408203,3.431311289469401,43_improbable,6971789,15.757382421251293
43,impossible,He opened a jar using,his mind.,-10.056194305419922,-3.352064768473307,gpt2-medium,,10.056194305419922,3.352064768473307,43_impossible,11161817,16.22800931528481
43,inconceivable,He opened a jar using,an opinion.,-19.39392471313477,-6.464641571044922,gpt2-medium,,19.39392471313477,6.464641571044922,43_inconceivable,6200659,15.640166134689485
43,inconceivable_syntactic,He opened a jar using,never.,-16.179189682006836,-8.089594841003418,gpt2-medium,,16.179189682006836,8.089594841003418,43_inconceivable_syntactic,658915617,20.30610603722709
44,probable,He packed a suit inside,a suitcase.,-6.9840545654296875,-2.3280181884765625,gpt2-medium,,6.9840545654296875,2.3280181884765625,44_probable,912359,13.723788831951309
44,improbable,He packed a suit inside,a pocket.,-11.900108337402344,-3.9667027791341143,gpt2-medium,,11.900108337402344,3.9667027791341143,44_improbable,2680957,14.801684378297978
44,impossible,He packed a suit inside,a raspberry.,-19.911190032958984,-6.637063344319661,gpt2-medium,,19.911190032958984,6.637063344319661,44_impossible,361950,12.799261359721287
44,inconceivable,He packed a suit inside,a groan.,-18.95123863220215,-4.737809658050537,gpt2-medium,,18.95123863220215,4.737809658050537,44_inconceivable,280125,12.542991211103228
44,inconceivable_syntactic,He packed a suit inside,got.,-19.426258087158203,-9.713129043579102,gpt2-medium,,19.426258087158203,9.713129043579102,44_inconceivable_syntactic,708258726,20.3783200171073
45,probable,He painted a wall using,a brush.,-7.79644775390625,-2.59881591796875,gpt2-medium,,7.79644775390625,2.59881591796875,45_probable,2528057,14.74296158146305
45,improbable,He painted a wall using,a mop.,-13.13107681274414,-3.282769203186035,gpt2-medium,,13.13107681274414,3.282769203186035,45_improbable,334603,12.720700033424135
45,impossible,He painted a wall using,a bathtub.,-13.94843864440918,-3.487109661102295,gpt2-medium,,13.94843864440918,3.487109661102295,45_impossible,792622,13.583101716103197
45,inconceivable,He painted a wall using,a whisper.,-18.555984497070312,-6.1853281656901045,gpt2-medium,,18.555984497070312,6.1853281656901045,45_inconceivable,1106182,13.916425004488431
45,inconceivable_syntactic,He painted a wall using,decide.,-17.693321228027344,-8.846660614013672,gpt2-medium,,17.693321228027344,8.846660614013672,45_inconceivable_syntactic,105314901,18.472465477064123
46,probable,He paved a road using,cement.,-8.477588653564453,-4.238794326782227,gpt2-medium,,8.477588653564453,4.238794326782227,46_probable,17791107,16.694209283675708
46,improbable,He paved a road using,seashells.,-14.598837852478027,-3.649709463119507,gpt2-medium,,14.598837852478027,3.649709463119507,46_improbable,478043,13.077455965586596
46,impossible,He paved a road using,a comet.,-15.287338256835938,-5.0957794189453125,gpt2-medium,,15.287338256835938,5.0957794189453125,46_impossible,449096,13.01499195233387
46,inconceivable,He paved a road using,happiness.,-13.825801849365234,-6.912900924682617,gpt2-medium,,13.825801849365234,6.912900924682617,46_inconceivable,33649045,17.33149523326595
46,inconceivable_syntactic,He paved a road using,although.,-15.703853607177734,-7.851926803588867,gpt2-medium,,15.703853607177734,7.851926803588867,46_inconceivable_syntactic,157147787,18.87269723902152
47,probable,He plucked a hair using,tweezers.,-8.188447952270508,-2.047111988067627,gpt2-medium,,8.188447952270508,2.047111988067627,47_probable,1148726,13.954164060159576
47,improbable,He plucked a hair using,tongs.,-8.746994018554688,-2.9156646728515625,gpt2-medium,,8.746994018554688,2.9156646728515625,47_improbable,1117343,13.92646410342989
47,impossible,He plucked a hair using,a spoon.,-8.158090591430664,-2.719363530476888,gpt2-medium,,8.158090591430664,2.719363530476888,47_impossible,3276831,15.00238735479174
47,inconceivable,He plucked a hair using,sympathy.,-14.289424896240234,-7.144712448120117,gpt2-medium,,14.289424896240234,7.144712448120117,47_inconceivable,9484805,16.0652016023629
47,inconceivable_syntactic,He plucked a hair using,since.,-17.84909439086914,-8.92454719543457,gpt2-medium,,17.84909439086914,8.92454719543457,47_inconceivable_syntactic,663525310,20.313077557203414
48,probable,He polished jewelry using,a cloth.,-12.505653381347656,-4.168551127115886,gpt2-medium,,12.505653381347656,4.168551127115886,48_probable,1710921,14.35254237997904
48,improbable,He polished jewelry using,a shirt.,-16.410171508789062,-5.4700571695963545,gpt2-medium,,16.410171508789062,5.4700571695963545,48_improbable,2499542,14.731618073055259
48,impossible,He polished jewelry using,a chainsaw.,-9.881706237792969,-2.470426559448242,gpt2-medium,,9.881706237792969,2.470426559448242,48_impossible,539143,13.197736120826137
48,inconceivable,He polished jewelry using,music.,-12.524211883544922,-6.262105941772461,gpt2-medium,,12.524211883544922,6.262105941772461,48_inconceivable,339887491,19.644125211988545
48,inconceivable_syntactic,He polished jewelry using,know.,-20.072153091430664,-10.036076545715332,gpt2-medium,,20.072153091430664,10.036076545715332,48_inconceivable_syntactic,1386702697,21.05019460562737
49,probable,He popped a balloon using,a thumbtack.,-14.034038543701172,-2.8068077087402346,gpt2-medium,,14.034038543701172,2.8068077087402346,49_probable,23028,10.0444661457957
49,improbable,He popped a balloon using,a spear.,-11.739028930664062,-3.913009643554687,gpt2-medium,,11.739028930664062,3.913009643554687,49_improbable,745803,13.522216769244913
49,impossible,He popped a balloon using,cotton balls.,-12.677410125732422,-4.225803375244141,gpt2-medium,,12.677410125732422,4.225803375244141,49_impossible,285902,12.56340437373889
49,inconceivable,He popped a balloon using,a story.,-16.039276123046875,-5.346425374348958,gpt2-medium,,16.039276123046875,5.346425374348958,49_inconceivable,36098054,17.401749516032964
49,inconceivable_syntactic,He popped a balloon using,because.,-17.014293670654297,-8.507146835327148,gpt2-medium,,17.014293670654297,8.507146835327148,49_inconceivable_syntactic,1395139745,21.056260422829737
50,probable,He removed a stain using,bleach.,-6.988990783691406,-3.494495391845703,gpt2-medium,,6.988990783691406,3.494495391845703,50_probable,5164934,15.457402882138647
50,improbable,He removed a stain using,vinegar.,-7.535089492797852,-3.767544746398926,gpt2-medium,,7.535089492797852,3.767544746398926,50_improbable,15472794,16.55459381386932
50,impossible,He removed a stain using,dirt.,-11.020626068115234,-5.510313034057617,gpt2-medium,,11.020626068115234,5.510313034057617,50_impossible,27881666,17.143479898168835
50,inconceivable,He removed a stain using,truth.,-16.92760467529297,-8.463802337646484,gpt2-medium,,16.92760467529297,8.463802337646484,50_inconceivable,119352675,18.597593323568745
50,inconceivable_syntactic,He removed a stain using,would.,-17.84023094177246,-8.92011547088623,gpt2-medium,,17.84023094177246,8.92011547088623,50_inconceivable_syntactic,2389913634,21.594523065835222
